  -0.5513409551    2.0295698208   -0.8773869615
  -4.2395541379    0.5908093918    0.8270724035
  -3.2392392919    3.0667173591   -0.2229275965
  -4.0664416002    2.4957408318   -0.2229275965
  -4.5335468457    1.6057461445   -0.2229275965
  -2.0178445894   -1.3367139658    3.1936769422
  -3.5318224060    0.0751756032    1.3750235943
  -0.7373486852   -2.0816925656    0.3250235943
  -0.1231657269    2.0074175810    2.2872822652
   0.9531724547    3.0004930120    1.4472822652
  -0.1231657269    2.8107055502    1.4472822652
  -0.8256955810    1.9734630727    1.4472822652
   0.9531724547    3.0004930120    0.4089851641
  -0.1231657269    2.8107055502    0.4089851641
   0.9808696085    2.3661404068   -0.4310148359
  -0.1231657269    2.0074175810   -0.4310148359
  -4.0817797697   -0.1273585202    0.7566894681
  -4.7843096238    0.9995384210   -0.0833105319
  -4.7843096238   -0.0934040120   -0.0833105319
  -4.0817797697   -0.9306464894   -0.0833105319
  -4.7843096238    0.9995384210   -1.1216076330
  -4.7843096238   -0.0934040120   -1.1216076330
  -4.0817797697   -0.9306464894   -1.1216076330
  -3.0054415881   -1.1204339512   -1.1216076330
  -4.0817797697    1.0334929292   -1.9616076330
  -4.0817797697   -0.1273585202   -1.9616076330
  -1.0244800383    2.8622836193   -0.4608460988
  -1.9709959501    3.4087548358   -0.4608460988
  -3.0473341318    3.2189673740   -0.4608460988
  -1.0244800383    2.8622836193   -1.4991431999
  -1.9709959501    3.4087548358   -1.4991431999
  -3.0473341318    3.2189673740   -1.4991431999
  -3.7498639858    2.3817248965   -1.4991431999
  -1.9432987963    2.7744022306   -2.3391431999
  -3.0473341318    2.4156794048   -2.3391431999
  -3.0473341318    1.2548279553   -2.3391431999
  -2.2484466581    1.8352536800   -2.6599946494
  -2.8797371769    1.6297082381    2.3202891627
  -2.5745893151    2.5688567887    1.9994377133
  -3.6786246506    2.2101339628    1.9994377133
  -3.6786246506    1.0492825134    1.9994377133
  -1.6557705571    2.6567381774    1.1594377133
  -2.6022864689    3.2032093939    1.1594377133
  -3.6786246506    3.0134219321    1.1594377133
  -4.3811545046    2.1761794546    1.1594377133
  -4.3811545046    1.0832370216    1.1594377133
  -2.6022864689    3.2032093939    0.1211406122
  -3.6786246506    3.0134219321    0.1211406122
  -4.3811545046    2.1761794546    0.1211406122
  -3.0411403827   -1.7834520238    2.5835749139
  -1.9371050472   -2.1421748497    2.5835749139
  -3.7436702367   -0.6565550826    1.7435749139
  -3.7436702367   -1.7494975156    1.7435749139
  -3.0411403827   -2.5867399931    1.7435749139
  -1.9648022010   -2.7765274549    1.7435749139
  -3.7436702367   -0.6565550826    0.7052778128
  -3.7436702367   -1.7494975156    0.7052778128
  -3.0411403827   -2.5867399931    0.7052778128
  -1.9648022010   -2.7765274549    0.7052778128
  -3.0411403827   -1.7834520238   -0.1347221872
  -1.9371050472   -2.1421748497   -0.1347221872
  -0.5690060563   -0.8901852119    3.3558282830
   0.4184731676   -0.8901852119    3.0349768336
  -0.2638581945    0.0489633387    3.0349768336
  -0.2638581945   -1.8293337624    3.0349768336
  -0.2915553483   -2.4636863676    2.1949768336
   0.6549605635   -1.9172151511    2.1949768336
  -0.2915553483   -2.4636863676    1.1566797325
  -1.8231756310    0.2185777493    3.8581722358
  -0.8356964071    0.2185777493    3.5373207863
  -1.5180277692    1.1577262998    3.5373207863
  -2.6220631047    0.7990034740    3.5373207863
  -2.6220631047   -0.3618479754    3.5373207863
  -1.5180277692   -0.7205708013    3.5373207863
  -0.5992090112    1.2456076885    2.6973207863
  -1.5457249230    1.7920789050    2.6973207863
  -2.6220631047    1.6022914432    2.6973207863
  -3.3245929587    0.7650489658    2.6973207863
  -3.3245929587   -0.3278934672    2.6973207863
   0.6723346786    1.5913883363   -0.8493567825
  -0.2674742610    1.9478108535   -0.8493567825
  -2.0924738607   -1.5294353644   -0.8493567825
  -1.2652715523   -2.1004118917   -0.8493567825
   2.2820016095   -1.7505820257    2.2388379574
   3.3320016095   -1.7505820257    2.2388379574
   4.6664592634   -1.8171740130    0.4201846094
   4.6256549575   -0.8412553517   -0.6298153906
   4.3369501635    0.1419828810   -0.6298153906
   3.5624975137    0.8130499221   -0.6298153906
   4.3369501635   -1.8244935844   -0.6298153906
   3.8570016095   -0.8412553517   -1.3984687385
   3.3320016095    0.0680713223   -1.3984687385
   3.3320016095   -1.7505820257   -1.3984687385
   2.8070016095   -0.8412553517   -1.6798153906
   1.4069028011   -2.7162208767   -0.7129621606
   2.7272270405   -1.1427197209   -1.7512592617
   2.3534187129   -0.1156897817   -1.7512592617
   0.3305646194   -2.5264334149   -1.7512592617
   1.4069028011   -2.7162208767   -1.7512592617
   2.3534187129   -2.1697496602   -1.7512592617
   2.1169313170   -1.1427197209   -2.5912592617
   1.4345999549   -0.2035711704   -2.5912592617
   1.4345999549   -2.0818682715   -2.5912592617
   1.1294520931   -1.1427197209   -2.9121107111
   0.4430968584   -2.4894184393    0.5979348294
  -0.0427520473   -2.6528104698   -0.4520651706
   0.9550452441   -2.7739649958   -0.4520651706
   1.4574141197    0.9650289136   -1.5020651706
   1.5311873987    0.9398675958    3.2034331899
   2.5811873987    0.9398675958    2.9220865379
   2.0561873987    1.8491942698    2.9220865379
   1.0061873987    1.8491942698    2.9220865379
   0.4811873987    0.9398675958    2.9220865379
   1.0061873987    0.0305409218    2.9220865379
   2.0561873987    0.0305409218    2.9220865379
   3.3498407467    0.9398675958    2.1534331899
   3.0611359527    1.9231058285    2.1534331899
   2.2866833029    2.5941728695    2.1534331899
   1.2723660416    2.7400096749    2.1534331899
   3.3906450526    1.9157862571    1.1034331899
   2.7241233669    2.6681337142    1.1034331899
   1.7843144273    3.0245562314    1.1034331899
   3.0611359527    1.9231058285    0.0534331899
   2.2866833029    2.5941728695    0.0534331899
   1.2723660416    2.7400096749    0.0534331899
   2.0561873987    1.8491942698   -0.7152201580
   1.0061873987    1.8491942698   -0.7152201580
   1.0798565286    0.8094297942   -2.0811007890
   0.4133348429    1.5617772513   -2.0811007890
  -0.5264740967    1.9181997685   -2.0811007890
  -2.3514736964   -1.5590464494   -2.0811007890
  -1.5242713881   -2.1300229767   -2.0811007890
  -0.5264740967   -2.2511775027   -2.0811007890
   1.0390522227   -0.1664888671   -3.1311007890
   0.7503474287    0.8167493656   -3.1311007890
  -0.0241052211    1.4878164066   -3.1311007890
  -1.0384224824    1.6336532120   -3.1311007890
  -1.9705657915   -1.5409353607   -3.1311007890
  -1.0384224824   -1.9666309463   -3.1311007890
  -0.0241052211   -1.8207941409   -3.1311007890
   0.7503474287   -1.1497270998   -3.1311007890
   0.2703988747   -0.1664888671   -3.8997541369
  -0.2546011253    0.7428378069   -3.8997541369
  -1.3046011253    0.7428378069   -3.8997541369
  -1.3046011253   -1.0758155411   -3.8997541369
  -0.2546011253   -1.0758155411   -3.8997541369
  -0.7796011253   -0.1664888671   -4.1811007890
   1.1097566715   -1.0121767873    2.2308169970
   2.1597566715    0.8064765607   -1.4064896989
  -1.4362508447    1.6947723626   -2.8109662179
  -2.5125890263    1.5049849008   -2.8109662179
  -3.2151188803    0.6677424233   -2.8109662179
  -3.2151188803   -0.4252000097   -2.8109662179
  -2.5125890263   -1.2624424871   -2.8109662179
  -2.5125890263    0.7016969316   -3.6509662179
  -2.5125890263   -0.4591545179   -3.6509662179
  -1.7137015526    0.1212712068   -3.9718176674
   3.4448471436   -0.5043938340    2.7895589621
   4.4323263674   -0.5043938340    2.4687075126
   3.7499950053    0.4347547165    2.4687075126
   3.7499950053   -1.4435423846    2.4687075126
   5.0426220909   -0.5043938340    1.6287075126
   4.6688137634    0.5226361052    1.6287075126
   3.7222978515    1.0691073217    1.6287075126
   4.6688137634   -1.5314237733    1.6287075126
   5.0426220909   -0.5043938340    0.5904104115
   4.6688137634    0.5226361052    0.5904104115
